Performing comparison of pixels in images/star_mask.png in images/StarStrip.png at row: 0 and col: 0, with tolerance = 16.
Msk-Row	Msk-Col	Main-pixel	Mask-pixel	BlkCnt	SumRed	SumGrn	SumBlue
38	12	(60,59,110)	(255,255,255)	2227
38	13	(60,59,110)	(255,255,255)	2228
38	14	(60,59,110)	(255,255,255)	2229
38	15	(60,59,110)	(255,255,255)	2230
38	16	(60,59,110)	(255,255,255)	2231
38	17	(60,59,110)	(255,255,255)	2232
38	18	(60,59,110)	(255,255,255)	2233
38	19	(250,250,251)	(255,255,255)	2232
38	20	(255,255,255)	(0,0,0)	2233
38	21	(255,255,255)	(0,0,0)	2234
38	22	(255,255,255)	(0,0,0)	2235
38	23	(255,255,255)	(0,0,0)	2236
38	24	(255,255,255)	(0,0,0)	2237
38	25	(255,255,255)	(0,0,0)	2238
38	26	(255,255,255)	(0,0,0)	2239
38	27	(255,255,255)	(0,0,0)	2240
38	28	(255,255,255)	(0,0,0)	2241
38	29	(255,255,255)	(0,0,0)	2242
38	30	(255,255,255)	(0,0,0)	2243
38	31	(255,255,255)	(0,0,0)	2244
38	32	(255,255,255)	(0,0,0)	2245
38	33	(255,255,255)	(0,0,0)	2246
38	34	(255,255,255)	(0,0,0)	2247
38	35	(255,255,255)	(0,0,0)	2248
38	36	(255,255,255)	(0,0,0)	2249
38	37	(255,255,255)	(0,0,0)	2250
38	38	(255,255,255)	(0,0,0)	2251
38	39	(255,255,255)	(0,0,0)	2252
38	40	(255,255,255)	(0,0,0)	2253
38	41	(255,255,255)	(0,0,0)	2254
38	42	(255,255,255)	(0,0,0)	2255
38	43	(188,187,205)	(0,0,0)	2254
38	44	(60,59,110)	(255,255,255)	2255
38	45	(60,59,110)	(255,255,255)	2256
38	46	(60,59,110)	(255,255,255)	2257
38	47	(60,59,110)	(255,255,255)	2258
38	48	(60,59,110)	(255,255,255)	2259
38	49	(60,59,110)	(255,255,255)	2260
38	50	(60,59,110)	(255,255,255)	2261
38	51	(60,59,110)	(255,255,255)	2262
38	52	(60,59,110)	(255,255,255)	2263
38	53	(60,59,110)	(255,255,255)	2264
38	54	(60,59,110)	(255,255,255)	2265
38	55	(60,59,110)	(255,255,255)	2266
38	56	(60,59,110)	(255,255,255)	2267
38	57	(60,59,110)	(255,255,255)	2268
38	58	(60,59,110)	(255,255,255)	2269
38	59	(60,59,110)	(255,255,255)	2270
38	60	(60,59,110)	(255,255,255)	2271
38	61	(60,59,110)	(255,255,255)	2272
38	62	(60,59,110)	(255,255,255)	2273
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
39	0	(60,59,110)	(255,255,255)	2274
39	1	(60,59,110)	(255,255,255)	2275
39	2	(60,59,110)	(255,255,255)	2276
39	3	(60,59,110)	(255,255,255)	2277
39	4	(60,59,110)	(255,255,255)	2278
39	5	(60,59,110)	(255,255,255)	2279
39	6	(60,59,110)	(255,255,255)	2280
39	7	(60,59,110)	(255,255,255)	2281
39	8	(60,59,110)	(255,255,255)	2282
39	9	(60,59,110)	(255,255,255)	2283
39	10	(60,59,110)	(255,255,255)	2284
39	11	(60,59,110)	(255,255,255)	2285
39	12	(60,59,110)	(255,255,255)	2286
39	13	(60,59,110)	(255,255,255)	2287
39	14	(60,59,110)	(255,255,255)	2288
39	15	(60,59,110)	(255,255,255)	2289
39	16	(60,59,110)	(255,255,255)	2290
39	17	(60,59,110)	(255,255,255)	2291
39	18	(127,127,160)	(255,255,255)	2292
39	19	(255,255,255)	(255,255,255)	2291
39	20	(255,255,255)	(0,0,0)	2292
39	21	(255,255,255)	(0,0,0)	2293
39	22	(255,255,255)	(0,0,0)	2294
39	23	(255,255,255)	(0,0,0)	2295
39	24	(255,255,255)	(0,0,0)	2296
39	25	(255,255,255)	(0,0,0)	2297
39	26	(255,255,255)	(0,0,0)	2298
39	27	(255,255,255)	(0,0,0)	2299
39	28	(255,255,255)	(0,0,0)	2300
39	29	(255,255,255)	(0,0,0)	2301
39	30	(255,255,255)	(0,0,0)	2302
39	31	(255,255,255)	(0,0,0)	2303
39	32	(255,255,255)	(0,0,0)	2304
39	33	(255,255,255)	(0,0,0)	2305
39	34	(255,255,255)	(0,0,0)	2306
39	35	(255,255,255)	(0,0,0)	2307
39	36	(255,255,255)	(0,0,0)	2308
39	37	(255,255,255)	(0,0,0)	2309
39	38	(255,255,255)	(0,0,0)	2310
39	39	(255,255,255)	(0,0,0)	2311
39	40	(255,255,255)	(0,0,0)	2312
39	41	(255,255,255)	(0,0,0)	2313
39	42	(255,255,255)	(0,0,0)	2314
39	43	(245,245,248)	(0,0,0)	2315
39	44	(60,59,110)	(255,255,255)	2316
39	45	(60,59,110)	(255,255,255)	2317
39	46	(60,59,110)	(255,255,255)	2318
39	47	(60,59,110)	(255,255,255)	2319
39	48	(60,59,110)	(255,255,255)	2320
39	49	(60,59,110)	(255,255,255)	2321
39	50	(60,59,110)	(255,255,255)	2322
39	51	(60,59,110)	(255,255,255)	2323
39	52	(60,59,110)	(255,255,255)	2324
39	53	(60,59,110)	(255,255,255)	2325
39	54	(60,59,110)	(255,255,255)	2326
39	55	(60,59,110)	(255,255,255)	2327
39	56	(60,59,110)	(255,255,255)	2328
39	57	(60,59,110)	(255,255,255)	2329
39	58	(60,59,110)	(255,255,255)	2330
39	59	(60,59,110)	(255,255,255)	2331
39	60	(60,59,110)	(255,255,255)	2332
39	61	(60,59,110)	(255,255,255)	2333
39	62	(60,59,110)	(255,255,255)	2334
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
40	0	(60,59,110)	(255,255,255)	2335
40	1	(60,59,110)	(255,255,255)	2336
40	2	(60,59,110)	(255,255,255)	2337
40	3	(60,59,110)	(255,255,255)	2338
40	4	(60,59,110)	(255,255,255)	2339
40	5	(60,59,110)	(255,255,255)	2340
40	6	(60,59,110)	(255,255,255)	2341
40	7	(60,59,110)	(255,255,255)	2342
40	8	(60,59,110)	(255,255,255)	2343
40	9	(60,59,110)	(255,255,255)	2344
40	10	(60,59,110)	(255,255,255)	2345
40	11	(60,59,110)	(255,255,255)	2346
40	12	(60,59,110)	(255,255,255)	2347
40	13	(60,59,110)	(255,255,255)	2348
40	14	(60,59,110)	(255,255,255)	2349
40	15	(60,59,110)	(255,255,255)	2350
40	16	(60,59,110)	(255,255,255)	2351
40	17	(60,59,110)	(255,255,255)	2352
40	18	(192,191,208)	(255,255,255)	2353
40	19	(255,255,255)	(255,255,255)	2352
40	20	(255,255,255)	(0,0,0)	2353
40	21	(255,255,255)	(0,0,0)	2354
40	22	(255,255,255)	(0,0,0)	2355
40	23	(255,255,255)	(0,0,0)	2356
40	24	(255,255,255)	(0,0,0)	2357
40	25	(255,255,255)	(0,0,0)	2358
40	26	(255,255,255)	(0,0,0)	2359
40	27	(255,255,255)	(0,0,0)	2360
40	28	(255,255,255)	(0,0,0)	2361
40	29	(255,255,255)	(0,0,0)	2362
40	30	(255,255,255)	(0,0,0)	2363
40	31	(255,255,255)	(0,0,0)	2364
40	32	(255,255,255)	(0,0,0)	2365
40	33	(255,255,255)	(0,0,0)	2366
40	34	(255,255,255)	(0,0,0)	2367
40	35	(255,255,255)	(0,0,0)	2368
40	36	(255,255,255)	(0,0,0)	2369
40	37	(255,255,255)	(0,0,0)	2370
40	38	(255,255,255)	(0,0,0)	2371
40	39	(255,255,255)	(0,0,0)	2372
40	40	(255,255,255)	(0,0,0)	2373
40	41	(255,255,255)	(0,0,0)	2374
40	42	(255,255,255)	(0,0,0)	2375
40	43	(255,255,255)	(0,0,0)	2376
40	44	(120,119,154)	(255,255,255)	2377
40	45	(60,59,110)	(255,255,255)	2378
40	46	(60,59,110)	(255,255,255)	2379
40	47	(60,59,110)	(255,255,255)	2380
40	48	(60,59,110)	(255,255,255)	2381
40	49	(60,59,110)	(255,255,255)	2382
40	50	(60,59,110)	(255,255,255)	2383
40	51	(60,59,110)	(255,255,255)	2384
40	52	(60,59,110)	(255,255,255)	2385
40	53	(60,59,110)	(255,255,255)	2386
40	54	(60,59,110)	(255,255,255)	2387
40	55	(60,59,110)	(255,255,255)	2388
40	56	(60,59,110)	(255,255,255)	2389
40	57	(60,59,110)	(255,255,255)	2390
40	58	(60,59,110)	(255,255,255)	2391
40	59	(60,59,110)	(255,255,255)	2392
40	60	(60,59,110)	(255,255,255)	2393
40	61	(60,59,110)	(255,255,255)	2394
40	62	(60,59,110)	(255,255,255)	2395
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
41	0	(60,59,110)	(255,255,255)	2396
41	1	(60,59,110)	(255,255,255)	2397
41	2	(60,59,110)	(255,255,255)	2398
41	3	(60,59,110)	(255,255,255)	2399
41	4	(60,59,110)	(255,255,255)	2400
41	5	(60,59,110)	(255,255,255)	2401
41	6	(60,59,110)	(255,255,255)	2402
41	7	(60,59,110)	(255,255,255)	2403
41	8	(60,59,110)	(255,255,255)	2404
41	9	(60,59,110)	(255,255,255)	2405
41	10	(60,59,110)	(255,255,255)	2406
41	11	(60,59,110)	(255,255,255)	2407
41	12	(60,59,110)	(255,255,255)	2408
41	13	(60,59,110)	(255,255,255)	2409
41	14	(60,59,110)	(255,255,255)	2410
41	15	(60,59,110)	(255,255,255)	2411
41	16	(60,59,110)	(255,255,255)	2412
41	17	(60,59,110)	(255,255,255)	2413
41	18	(247,247,249)	(255,255,255)	2412
41	19	(255,255,255)	(0,0,0)	2413
41	20	(255,255,255)	(0,0,0)	2414
41	21	(255,255,255)	(0,0,0)	2415
41	22	(255,255,255)	(0,0,0)	2416
41	23	(255,255,255)	(0,0,0)	2417
41	24	(255,255,255)	(0,0,0)	2418
41	25	(255,255,255)	(0,0,0)	2419
41	26	(255,255,255)	(0,0,0)	2420
41	27	(255,255,255)	(0,0,0)	2421
41	28	(255,255,255)	(0,0,0)	2422
41	29	(255,255,255)	(0,0,0)	2423
41	30	(255,255,255)	(0,0,0)	2424
41	31	(255,255,255)	(0,0,0)	2425
41	32	(255,255,255)	(0,0,0)	2426
41	33	(255,255,255)	(0,0,0)	2427
41	34	(255,255,255)	(0,0,0)	2428
41	35	(255,255,255)	(0,0,0)	2429
41	36	(255,255,255)	(0,0,0)	2430
41	37	(255,255,255)	(0,0,0)	2431
41	38	(255,255,255)	(0,0,0)	2432
41	39	(255,255,255)	(0,0,0)	2433
41	40	(255,255,255)	(0,0,0)	2434
41	41	(255,255,255)	(0,0,0)	2435
41	42	(255,255,255)	(0,0,0)	2436
41	43	(255,255,255)	(0,0,0)	2437
41	44	(182,182,201)	(0,0,0)	2436
41	45	(60,59,110)	(255,255,255)	2437
41	46	(60,59,110)	(255,255,255)	2438
41	47	(60,59,110)	(255,255,255)	2439
41	48	(60,59,110)	(255,255,255)	2440
41	49	(60,59,110)	(255,255,255)	2441
41	50	(60,59,110)	(255,255,255)	2442
41	51	(60,59,110)	(255,255,255)	2443
41	52	(60,59,110)	(255,255,255)	2444
41	53	(60,59,110)	(255,255,255)	2445
41	54	(60,59,110)	(255,255,255)	2446
41	55	(60,59,110)	(255,255,255)	2447
41	56	(60,59,110)	(255,255,255)	2448
41	57	(60,59,110)	(255,255,255)	2449
41	58	(60,59,110)	(255,255,255)	2450
41	59	(60,59,110)	(255,255,255)	2451
41	60	(60,59,110)	(255,255,255)	2452
41	61	(60,59,110)	(255,255,255)	2453
41	62	(60,59,110)	(255,255,255)	2454
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
42	0	(60,59,110)	(255,255,255)	2455
42	1	(60,59,110)	(255,255,255)	2456
42	2	(60,59,110)	(255,255,255)	2457
42	3	(60,59,110)	(255,255,255)	2458
42	4	(60,59,110)	(255,255,255)	2459
42	5	(60,59,110)	(255,255,255)	2460
42	6	(60,59,110)	(255,255,255)	2461
42	7	(60,59,110)	(255,255,255)	2462
42	8	(60,59,110)	(255,255,255)	2463
42	9	(60,59,110)	(255,255,255)	2464
42	10	(60,59,110)	(255,255,255)	2465
42	11	(60,59,110)	(255,255,255)	2466
42	12	(60,59,110)	(255,255,255)	2467
42	13	(60,59,110)	(255,255,255)	2468
42	14	(60,59,110)	(255,255,255)	2469
42	15	(60,59,110)	(255,255,255)	2470
42	16	(60,59,110)	(255,255,255)	2471
42	17	(123,122,157)	(255,255,255)	2472
42	18	(255,255,255)	(255,255,255)	2471
42	19	(255,255,255)	(0,0,0)	2472
42	20	(255,255,255)	(0,0,0)	2473
42	21	(255,255,255)	(0,0,0)	2474
42	22	(255,255,255)	(0,0,0)	2475
42	23	(255,255,255)	(0,0,0)	2476
42	24	(255,255,255)	(0,0,0)	2477
42	25	(255,255,255)	(0,0,0)	2478
42	26	(255,255,255)	(0,0,0)	2479
42	27	(255,255,255)	(0,0,0)	2480
42	28	(255,255,255)	(0,0,0)	2481
42	29	(255,255,255)	(0,0,0)	2482
42	30	(255,255,255)	(0,0,0)	2483
42	31	(255,255,255)	(0,0,0)	2484
42	32	(255,255,255)	(0,0,0)	2485
42	33	(255,255,255)	(0,0,0)	2486
42	34	(255,255,255)	(0,0,0)	2487
42	35	(255,255,255)	(0,0,0)	2488
42	36	(255,255,255)	(0,0,0)	2489
42	37	(255,255,255)	(0,0,0)	2490
42	38	(255,255,255)	(0,0,0)	2491
42	39	(255,255,255)	(0,0,0)	2492
42	40	(255,255,255)	(0,0,0)	2493
42	41	(255,255,255)	(0,0,0)	2494
42	42	(255,255,255)	(0,0,0)	2495
42	43	(255,255,255)	(0,0,0)	2496
42	44	(242,242,245)	(0,0,0)	2497
42	45	(60,59,110)	(255,255,255)	2498
42	46	(60,59,110)	(255,255,255)	2499
42	47	(60,59,110)	(255,255,255)	2500
42	48	(60,59,110)	(255,255,255)	2501
42	49	(60,59,110)	(255,255,255)	2502
42	50	(60,59,110)	(255,255,255)	2503
42	51	(60,59,110)	(255,255,255)	2504
42	52	(60,59,110)	(255,255,255)	2505
42	53	(60,59,110)	(255,255,255)	2506
42	54	(60,59,110)	(255,255,255)	2507
42	55	(60,59,110)	(255,255,255)	2508
42	56	(60,59,110)	(255,255,255)	2509
42	57	(60,59,110)	(255,255,255)	2510
42	58	(60,59,110)	(255,255,255)	2511
42	59	(60,59,110)	(255,255,255)	2512
42	60	(60,59,110)	(255,255,255)	2513
42	61	(60,59,110)	(255,255,255)	2514
42	62	(60,59,110)	(255,255,255)	2515
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
43	0	(60,59,110)	(255,255,255)	2516
43	1	(60,59,110)	(255,255,255)	2517
43	2	(60,59,110)	(255,255,255)	2518
43	3	(60,59,110)	(255,255,255)	2519
43	4	(60,59,110)	(255,255,255)	2520
43	5	(60,59,110)	(255,255,255)	2521
43	6	(60,59,110)	(255,255,255)	2522
43	7	(60,59,110)	(255,255,255)	2523
43	8	(60,59,110)	(255,255,255)	2524
43	9	(60,59,110)	(255,255,255)	2525
43	10	(60,59,110)	(255,255,255)	2526
43	11	(60,59,110)	(255,255,255)	2527
43	12	(60,59,110)	(255,255,255)	2528
43	13	(60,59,110)	(255,255,255)	2529
43	14	(60,59,110)	(255,255,255)	2530
43	15	(60,59,110)	(255,255,255)	2531
43	16	(60,59,110)	(255,255,255)	2532
43	17	(186,186,204)	(255,255,255)	2533
43	18	(255,255,255)	(255,255,255)	2532
43	19	(255,255,255)	(0,0,0)	2533
43	20	(255,255,255)	(0,0,0)	2534
43	21	(255,255,255)	(0,0,0)	2535
43	22	(255,255,255)	(0,0,0)	2536
43	23	(255,255,255)	(0,0,0)	2537
43	24	(255,255,255)	(0,0,0)	2538
43	25	(255,255,255)	(0,0,0)	2539
43	26	(255,255,255)	(0,0,0)	2540
43	27	(255,255,255)	(0,0,0)	2541
43	28	(255,255,255)	(0,0,0)	2542
43	29	(255,255,255)	(0,0,0)	2543
43	30	(255,255,255)	(0,0,0)	2544
43	31	(255,255,255)	(0,0,0)	2545
43	32	(255,255,255)	(0,0,0)	2546
43	33	(255,255,255)	(0,0,0)	2547
43	34	(255,255,255)	(0,0,0)	2548
43	35	(255,255,255)	(0,0,0)	2549
43	36	(255,255,255)	(0,0,0)	2550
43	37	(255,255,255)	(0,0,0)	2551
43	38	(255,255,255)	(0,0,0)	2552
43	39	(255,255,255)	(0,0,0)	2553
43	40	(255,255,255)	(0,0,0)	2554
43	41	(255,255,255)	(0,0,0)	2555
43	42	(255,255,255)	(0,0,0)	2556
43	43	(255,255,255)	(0,0,0)	2557
43	44	(255,255,255)	(0,0,0)	2558
43	45	(114,114,150)	(255,255,255)	2559
43	46	(60,59,110)	(255,255,255)	2560
43	47	(60,59,110)	(255,255,255)	2561
43	48	(60,59,110)	(255,255,255)	2562
43	49	(60,59,110)	(255,255,255)	2563
43	50	(60,59,110)	(255,255,255)	2564
43	51	(60,59,110)	(255,255,255)	2565
43	52	(60,59,110)	(255,255,255)	2566
43	53	(60,59,110)	(255,255,255)	2567
43	54	(60,59,110)	(255,255,255)	2568
43	55	(60,59,110)	(255,255,255)	2569
43	56	(60,59,110)	(255,255,255)	2570
43	57	(60,59,110)	(255,255,255)	2571
43	58	(60,59,110)	(255,255,255)	2572
43	59	(60,59,110)	(255,255,255)	2573
43	60	(60,59,110)	(255,255,255)	2574
43	61	(60,59,110)	(255,255,255)	2575
43	62	(60,59,110)	(255,255,255)	2576
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
44	0	(60,59,110)	(255,255,255)	2577
44	1	(60,59,110)	(255,255,255)	2578
44	2	(60,59,110)	(255,255,255)	2579
44	3	(60,59,110)	(255,255,255)	2580
44	4	(60,59,110)	(255,255,255)	2581
44	5	(60,59,110)	(255,255,255)	2582
44	6	(60,59,110)	(255,255,255)	2583
44	7	(60,59,110)	(255,255,255)	2584
44	8	(60,59,110)	(255,255,255)	2585
44	9	(60,59,110)	(255,255,255)	2586
44	10	(60,59,110)	(255,255,255)	2587
44	11	(60,59,110)	(255,255,255)	2588
44	12	(60,59,110)	(255,255,255)	2589
44	13	(60,59,110)	(255,255,255)	2590
44	14	(60,59,110)	(255,255,255)	2591
44	15	(60,59,110)	(255,255,255)	2592
44	16	(60,59,110)	(255,255,255)	2593
44	17	(244,244,247)	(255,255,255)	2592
44	18	(255,255,255)	(0,0,0)	2593
44	19	(255,255,255)	(0,0,0)	2594
44	20	(255,255,255)	(0,0,0)	2595
44	21	(255,255,255)	(0,0,0)	2596
44	22	(255,255,255)	(0,0,0)	2597
44	23	(255,255,255)	(0,0,0)	2598
44	24	(255,255,255)	(0,0,0)	2599
44	25	(255,255,255)	(0,0,0)	2600
44	26	(255,255,255)	(0,0,0)	2601
44	27	(255,255,255)	(0,0,0)	2602
44	28	(255,255,255)	(0,0,0)	2603
44	29	(255,255,255)	(0,0,0)	2604
44	30	(255,255,255)	(0,0,0)	2605
44	31	(255,255,255)	(0,0,0)	2606
44	32	(255,255,255)	(0,0,0)	2607
44	33	(255,255,255)	(0,0,0)	2608
44	34	(255,255,255)	(0,0,0)	2609
44	35	(255,255,255)	(0,0,0)	2610
44	36	(255,255,255)	(0,0,0)	2611
44	37	(255,255,255)	(0,0,0)	2612
44	38	(255,255,255)	(0,0,0)	2613
44	39	(255,255,255)	(0,0,0)	2614
44	40	(255,255,255)	(0,0,0)	2615
44	41	(255,255,255)	(0,0,0)	2616
44	42	(255,255,255)	(0,0,0)	2617
44	43	(255,255,255)	(0,0,0)	2618
44	44	(255,255,255)	(0,0,0)	2619
44	45	(177,177,197)	(0,0,0)	2618
44	46	(60,59,110)	(255,255,255)	2619
44	47	(60,59,110)	(255,255,255)	2620
44	48	(60,59,110)	(255,255,255)	2621
44	49	(60,59,110)	(255,255,255)	2622
44	50	(60,59,110)	(255,255,255)	2623
44	51	(60,59,110)	(255,255,255)	2624
44	52	(60,59,110)	(255,255,255)	2625
44	53	(60,59,110)	(255,255,255)	2626
44	54	(60,59,110)	(255,255,255)	2627
44	55	(60,59,110)	(255,255,255)	2628
44	56	(60,59,110)	(255,255,255)	2629
44	57	(60,59,110)	(255,255,255)	2630
44	58	(60,59,110)	(255,255,255)	2631
44	59	(60,59,110)	(255,255,255)	2632
44	60	(60,59,110)	(255,255,255)	2633
44	61	(60,59,110)	(255,255,255)	2634
44	62	(60,59,110)	(255,255,255)	2635
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
45	0	(60,59,110)	(255,255,255)	2636
45	1	(60,59,110)	(255,255,255)	2637
45	2	(60,59,110)	(255,255,255)	2638
45	3	(60,59,110)	(255,255,255)	2639
45	4	(60,59,110)	(255,255,255)	2640
45	5	(60,59,110)	(255,255,255)	2641
45	6	(60,59,110)	(255,255,255)	2642
45	7	(60,59,110)	(255,255,255)	2643
45	8	(60,59,110)	(255,255,255)	2644
45	9	(60,59,110)	(255,255,255)	2645
45	10	(60,59,110)	(255,255,255)	2646
45	11	(60,59,110)	(255,255,255)	2647
45	12	(60,59,110)	(255,255,255)	2648
45	13	(60,59,110)	(255,255,255)	2649
45	14	(60,59,110)	(255,255,255)	2650
45	15	(60,59,110)	(255,255,255)	2651
45	16	(118,117,153)	(255,255,255)	2652
45	17	(255,255,255)	(255,255,255)	2651
45	18	(255,255,255)	(0,0,0)	2652
45	19	(255,255,255)	(0,0,0)	2653
45	20	(255,255,255)	(0,0,0)	2654
45	21	(255,255,255)	(0,0,0)	2655
45	22	(255,255,255)	(0,0,0)	2656
45	23	(255,255,255)	(0,0,0)	2657
45	24	(255,255,255)	(0,0,0)	2658
45	25	(255,255,255)	(0,0,0)	2659
45	26	(255,255,255)	(0,0,0)	2660
45	27	(255,255,255)	(0,0,0)	2661
45	28	(255,255,255)	(0,0,0)	2662
45	29	(255,255,255)	(0,0,0)	2663
45	30	(230,230,236)	(0,0,0)	2662
45	31	(175,174,195)	(255,255,255)	2663
45	32	(251,251,252)	(255,255,255)	2662
45	33	(255,255,255)	(0,0,0)	2663
45	34	(255,255,255)	(0,0,0)	2664
45	35	(255,255,255)	(0,0,0)	2665
45	36	(255,255,255)	(0,0,0)	2666
45	37	(255,255,255)	(0,0,0)	2667
45	38	(255,255,255)	(0,0,0)	2668
45	39	(255,255,255)	(0,0,0)	2669
45	40	(255,255,255)	(0,0,0)	2670
45	41	(255,255,255)	(0,0,0)	2671
45	42	(255,255,255)	(0,0,0)	2672
45	43	(255,255,255)	(0,0,0)	2673
45	44	(255,255,255)	(0,0,0)	2674
45	45	(238,238,242)	(0,0,0)	2675
45	46	(60,59,110)	(255,255,255)	2676
45	47	(60,59,110)	(255,255,255)	2677
45	48	(60,59,110)	(255,255,255)	2678
45	49	(60,59,110)	(255,255,255)	2679
45	50	(60,59,110)	(255,255,255)	2680
45	51	(60,59,110)	(255,255,255)	2681
45	52	(60,59,110)	(255,255,255)	2682
45	53	(60,59,110)	(255,255,255)	2683
45	54	(60,59,110)	(255,255,255)	2684
45	55	(60,59,110)	(255,255,255)	2685
45	56	(60,59,110)	(255,255,255)	2686
45	57	(60,59,110)	(255,255,255)	2687
45	58	(60,59,110)	(255,255,255)	2688
45	59	(60,59,110)	(255,255,255)	2689
45	60	(60,59,110)	(255,255,255)	2690
45	61	(60,59,110)	(255,255,255)	2691
45	62	(60,59,110)	(255,255,255)	2692
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
46	0	(60,59,110)	(255,255,255)	2693
46	1	(60,59,110)	(255,255,255)	2694
46	2	(60,59,110)	(255,255,255)	2695
46	3	(60,59,110)	(255,255,255)	2696
46	4	(60,59,110)	(255,255,255)	2697
46	5	(60,59,110)	(255,255,255)	2698
46	6	(60,59,110)	(255,255,255)	2699
46	7	(60,59,110)	(255,255,255)	2700
46	8	(60,59,110)	(255,255,255)	2701
46	9	(60,59,110)	(255,255,255)	2702
46	10	(60,59,110)	(255,255,255)	2703
46	11	(60,59,110)	(255,255,255)	2704
46	12	(60,59,110)	(255,255,255)	2705
46	13	(60,59,110)	(255,255,255)	2706
46	14	(60,59,110)	(255,255,255)	2707
46	15	(60,59,110)	(255,255,255)	2708
46	16	(181,180,200)	(255,255,255)	2709
46	17	(255,255,255)	(255,255,255)	2708
46	18	(255,255,255)	(0,0,0)	2709
46	19	(255,255,255)	(0,0,0)	2710
46	20	(255,255,255)	(0,0,0)	2711
46	21	(255,255,255)	(0,0,0)	2712
46	22	(255,255,255)	(0,0,0)	2713
46	23	(255,255,255)	(0,0,0)	2714
46	24	(255,255,255)	(0,0,0)	2715
46	25	(255,255,255)	(0,0,0)	2716
46	26	(255,255,255)	(0,0,0)	2717
46	27	(255,255,255)	(0,0,0)	2718
46	28	(255,255,255)	(0,0,0)	2719
46	29	(188,187,205)	(0,0,0)	2718
46	30	(60,59,110)	(255,255,255)	2719
46	31	(60,59,110)	(255,255,255)	2720
46	32	(102,101,141)	(255,255,255)	2721
46	33	(229,229,236)	(255,255,255)	2722
46	34	(255,255,255)	(0,0,0)	2723
46	35	(255,255,255)	(0,0,0)	2724
46	36	(255,255,255)	(0,0,0)	2725
46	37	(255,255,255)	(0,0,0)	2726
46	38	(255,255,255)	(0,0,0)	2727
46	39	(255,255,255)	(0,0,0)	2728
46	40	(255,255,255)	(0,0,0)	2729
46	41	(255,255,255)	(0,0,0)	2730
46	42	(255,255,255)	(0,0,0)	2731
46	43	(255,255,255)	(0,0,0)	2732
46	44	(255,255,255)	(0,0,0)	2733
46	45	(255,255,255)	(0,0,0)	2734
46	46	(109,108,146)	(255,255,255)	2735
46	47	(60,59,110)	(255,255,255)	2736
46	48	(60,59,110)	(255,255,255)	2737
46	49	(60,59,110)	(255,255,255)	2738
46	50	(60,59,110)	(255,255,255)	2739
46	51	(60,59,110)	(255,255,255)	2740
46	52	(60,59,110)	(255,255,255)	2741
46	53	(60,59,110)	(255,255,255)	2742
46	54	(60,59,110)	(255,255,255)	2743
46	55	(60,59,110)	(255,255,255)	2744
46	56	(60,59,110)	(255,255,255)	2745
46	57	(60,59,110)	(255,255,255)	2746
46	58	(60,59,110)	(255,255,255)	2747
46	59	(60,59,110)	(255,255,255)	2748
46	60	(60,59,110)	(255,255,255)	2749
46	61	(60,59,110)	(255,255,255)	2750
46	62	(60,59,110)	(255,255,255)	2751
Msk-row	Msk-col	Img-Pixel	Mask-pixel	NetMatches
47	0	(60,59,110)	(255,255,255)	2752
47	1	(60,59,110)	(255,255,255)	2753
47	2	(60,59,110)	(255,255,255)	2754
47	3	(60,59,110)	(255,255,255)	2755
47	4	(60,59,110)	(255,255,255)	2756
47	5	(60,59,110)	(255,255,255)	2757
47	6	(60,59,110)	(255,255,255)	2758
47	7	(60,59,110)	(255,255,255)	2759
47	8	(60,59,110)	(255,255,255)	2760
47	9	(60,59,110)	(255,255,255)	2761
47	10	(60,59,110)	(255,255,255)	2762
47	11	(60,59,110)	(255,255,255)	2763
47	12	(60,59,110)	(255,255,255)	2764
47	13	(60,59,110)	(255,255,255)	2765
47	14	(60,59,110)	(255,255,255)	2766
47	15	(60,59,110)	(255,255,255)	2767
47	16	(241,241,245)	(255,255,255)	2766
47	17	(255,255,255)	(0,0,0)	2767
47	18	(255,255,255)	(0,0,0)	2768
47	19	(255,255,255)	(0,0,0)	2769
47	20	(255,255,255)	(0,0,0)	2770
47	21	(255,255,255)	(0,0,0)	2771
47	22	(255,255,255)	(0,0,0)	2772
47	23	(255,255,255)	(0,0,0)	2773
47	24	(255,255,255)	(0,0,0)	2774
47	25	(255,255,255)	(0,0,0)	2775
47	26	(255,255,255)	(0,0,0)	2776
47	27	(247,247,249)	(0,0,0)	2777
47	28	(135,134,166)	(255,255,255)	2778
47	29	(60,59,110)	(255,255,255)	2779
47	30	(60,59,110)	(255,255,255)	2780
47	31	(60,59,110)	(255,255,255)	2781
47	32	(60,59,110)	(255,255,255)	2782
47	33	(60,59,110)	(255,255,255)	2783
47	34	(187,187,204)	(255,255,255)	2784
